Duration (months)
3.168619540319658157e+01
9.040586067641712020e+01
1.368828733190699438e+02
4.735277656483521724e+01
0.000000000000000000e+00
6.723599670461415201e+01
5.296028785114641835e+01
3.129312872459046702e+01
1.223713150645061205e+02
7.346291856897445882e+01
1.997870206813221046e+02
9.429501683978021731e+01
1.463687205560462417e+02
1.815113812650251679e-01
0.000000000000000000e+00
3.297722538908986678e+01
1.477405202395399542e+01
1.572949154733042576e+01
2.271951013802932948e+02
2.129843211170472159e+02
6.900433431092925218e+01
2.783323426333524253e+02
0.000000000000000000e+00
1.404639527726942561e+02
5.074026835491586951e+01
1.243376355332753036e+02
7.673966318560371747e+01
0.000000000000000000e+00
6.809870248307524321e+01
1.099271898954187350e+02
1.001017600774511607e+02
5.995129777650512182e+01
1.989781462259750455e+01
2.628258761546217670e+02
0.000000000000000000e+00
1.689241156147746779e+02
0.000000000000000000e+00
9.123030737267414736e+01
5.404042691013914634e+01
0.000000000000000000e+00
4.095697476657596212e+02
5.625056386472939707e+00
2.104804550876859537e+01
1.447568641722458551e+02
6.374657901611131194e+01
5.286217545149902719e+01
1.524317377195863230e+02
1.967703327588465072e+02
1.367609717033036247e+02
1.954335873272401045e+02
1.032288543145070321e+02
9.026532012633481372e+01
1.279632360815117238e+02
2.061308507304785564e+02
0.000000000000000000e+00
2.649941430252479435e+01
2.469350828855407798e+01
0.000000000000000000e+00
0.000000000000000000e+00
3.603125796151152826e+01
1.354744048383070663e+02
1.383752739361197541e+02
2.103142186756321337e+02
0.000000000000000000e+00
4.286966233629836864e+01
6.474068752494521561e+01
1.882489335970502964e+02
7.799943432704284874e+01
1.941084266251955910e+02
5.026947948453774018e+00
7.367686136836255173e+01
7.438294503253058565e+01
1.615391751175256445e+02
2.718925033143893799e+01
8.752045592884414305e+01
3.040394870630520359e+02
1.218139556871130935e+02
9.609268138173467833e+01
1.374387951013702747e+01
0.000000000000000000e+00
1.081764919069231610e+02
2.441460001772385908e+02
1.064438534420144578e+02
1.110802828854334763e+02
2.036327147817196703e+02
2.048035218578572767e+02
7.749750277157215805e+01
2.747639599099941066e+01
6.226719396424215347e+01
2.531526968908409003e+01
7.585121730894647385e+01
3.853000507954988052e+01
7.170191545266050070e+01
5.070448104105504683e+01
8.867827628998716705e+01
7.284020091234106076e+01
0.000000000000000000e+00
1.095934277338405707e+02
7.842081807506359326e+01
1.647923962910851401e+02
1.182515897324187648e+02
8.222688505165396577e+01
1.587357276711154555e+02
1.118336214795917272e+02
5.059159943049640162e+01
2.099451266086761336e+02
8.979026579529755736e+01
1.232582116371520016e+02
6.623032694704299672e+01
1.276411681705892818e+02
5.464618218102908997e+01
1.040778865662984458e+02
1.443597630497846183e+02
1.890688557765877817e+02
1.690425647400767843e+02
8.287795634022089075e+01
4.358053033095832518e+01
4.411700320121525465e+01
4.679118566046840755e+01
1.311952151978197207e+02
3.705055694110022841e+02
2.865930574471685759e+02
8.682149193815094179e+01
2.053172311044708636e+02
6.575335969851096252e+00
1.293256830854304269e+02
1.800796983125460997e+02
1.864483047055549321e+02
1.613442678079594543e+02
1.123204458872026379e+02
7.960287281073432553e+01
6.789311075680238616e+01
8.929881104520660529e+01
3.167732107746726911e+02
1.623574068679339177e+01
2.119567256346633712e+02
0.000000000000000000e+00
0.000000000000000000e+00
5.427436110939827074e+01
3.017497762720812489e+02
3.053865975588520243e+01
1.439532694443792309e+02
1.320411358903654175e+01
1.533860202676632412e+02
4.034586413487086531e+01
2.925927006296170703e+02
1.732389475990737537e+02
1.718786955655219515e+02
7.211926929778553585e+01
3.100928583771918170e+02
2.872368526661936130e+02
9.766667629169721465e+01
1.119201171032692343e+02
8.409831849827644135e+01
2.590453318356080104e+02
1.490334751293028432e+02
8.604535988079072695e+01
0.000000000000000000e+00
3.249675315679576926e+01
2.965253623017254085e+02
0.000000000000000000e+00
5.609414676470727557e+01
1.006046928539296204e+02
1.223468780431181528e+02
3.646053340321371294e+00
1.551486881006982514e+02
4.196003587125235867e+01
2.800989858664103735e+02
8.502684136427207306e+01
6.681185779469342378e+01
1.080615372299498205e+02
5.258793616334711487e+02
1.175606235943729985e+02
0.000000000000000000e+00
6.232059229334035422e+01
0.000000000000000000e+00
1.445596007087106045e+02
1.784827811952018521e+02
6.280735279785310610e+01
2.273672150865940011e+02
7.918521239195807482e+01
4.904735214184179881e+01
1.331111910929927866e+01
4.184648609694026078e+01
7.740688283897185329e+01
0.000000000000000000e+00
0.000000000000000000e+00
8.398725846398441774e+00
4.192438671719637711e+01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.142380439369196949e+02
1.732183002032100489e+02
1.149606932190345816e+02
5.565128761324298523e+01
7.267453664648421352e+01
4.342395707854940667e+01
6.126163170876456121e+01
1.019399314151868339e+02
2.270556493168819401e+01
1.312833533251330778e+02
9.760660317382652806e+01
2.866279545026059417e+00
4.217878948599108924e+01
2.649656614374094232e+01
8.587102564639033631e+01
4.740139680617716778e+01
0.000000000000000000e+00
0.000000000000000000e+00
5.455017427919996464e+01
1.261793957621469531e+02
9.757436859882231772e+01
3.872570464500957144e+01
0.000000000000000000e+00
3.253082160419989322e+01
1.291839401501236182e+02
1.571210849606933664e+02
1.119232466704108049e+02
3.866694539456883462e+01
1.957275998001609878e+02
1.174744340698825056e+02
9.281572186721135154e+01
1.490480758653541784e+02
0.000000000000000000e+00
3.291547343373355261e+01
2.373532411081804128e+02
1.584046102033637382e+01
4.112798517908888130e+01
1.234385372399344476e+02
2.259992381498568648e+01
1.828525708872896871e+02
2.731251705643761696e+01
3.306786722607731832e+01
9.138762790822594795e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.407039746826409328e+02
2.863694632454647149e+01
1.049564524199812752e+02
0.000000000000000000e+00
5.840034150650600964e+01
0.000000000000000000e+00
1.101719021230738491e+02
0.000000000000000000e+00
2.902347325987734052e+02
3.143646477049364876e+02
3.542366920036216982e+01
9.506924154744072553e+01
4.097651479670920338e+01
2.795691625538481730e+02
1.638183404735970328e+01
4.325440670912810219e+02
0.000000000000000000e+00
2.473078173643446576e+02
2.301954480288468972e+02
0.000000000000000000e+00
6.737482101459684714e+01
1.005352494436951076e+02
1.158331747037859571e+02
3.139560181956640008e+02
1.325413222954759895e+01
3.017594946027522269e+02
5.953711968262541632e+01
2.132553384715593268e+02
4.139466266275563555e+01
1.519285932844456113e+02
1.564542743603709027e+02
9.130422657440320222e+01
8.817032906867221698e+01
6.020683374590529979e+01
1.890753725062757269e+02
0.000000000000000000e+00
3.126459232251255003e+02
2.178072448335184390e+02
1.098609581174805072e+01
1.391279361002152655e+02
0.000000000000000000e+00
2.604502443193827048e+02
1.272726409698581875e+02
1.372814207799621613e+02
7.782717373997628840e+01
9.821079871582821852e+01
4.280498522063439282e+00
1.083785084359315078e+02
3.401967184461486795e+02
2.656011884273444252e+02
6.199475874221823801e+01
4.021801565702902259e+00
2.534984156855578021e+02
3.703529184034438426e+00
5.455211033560235023e+01
6.713601381979663074e+01
0.000000000000000000e+00
1.411798627840799369e+01
0.000000000000000000e+00
9.285439045373241385e+00
3.244196870305941616e+02
1.624761004406097413e+02
0.000000000000000000e+00
2.128135737130709799e+02
7.003271085006333863e+01
4.050515385452489170e+01
2.640428478450190042e+01
8.263445196408433446e+01
1.133665081906219427e+02
1.708863929050825732e+02
2.662935749541820769e+02
2.725860285762706781e+01
2.176928610530530079e+02
0.000000000000000000e+00
3.232009994440644505e+02
5.455728900488680466e+01
5.683545314138300597e+01
6.603443498648584864e+01
2.870133911541173433e+01
4.488749088363911000e+01
1.898044447456188095e+02
2.653048109389849429e+01
1.627740970064317025e+02
7.478435535410015689e+01
0.000000000000000000e+00
6.183299205218852990e+01
7.980722574107574019e+01
1.221168397012012861e+02
3.397746931615102994e+02
3.086462668249166796e+01
4.292534643585141652e+01
4.320112155746954841e+01
9.879174354680056780e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.699429141463675563e+01
2.323434786822877527e+02
6.400996013824140185e+00
1.084866165308634862e+02
9.497327583950907126e+01
5.760126987427545942e+01
6.659765530225584484e+01
0.000000000000000000e+00
0.000000000000000000e+00
1.235625702559393062e+02
0.000000000000000000e+00
5.640919882533516017e+01
3.757902966272513368e+02
3.613650851659366481e+02
1.838864414066101176e+02
4.401538849496212435e+01
0.000000000000000000e+00
2.697875376661582436e+01
7.915237541428865597e-01
1.685473689039073975e+02
0.000000000000000000e+00
1.046370543763763834e+02
2.567972271275081653e+02
1.272986129692529289e+02
2.033888650238128264e+02
3.120100781761833986e+01
1.177331666800880328e+02
7.052189224721008287e+00
1.180697830330507827e+02
2.470748498444054917e+02
1.498765641736439136e+02
2.566968844399690965e+02
0.000000000000000000e+00
4.220485222036091244e+01
0.000000000000000000e+00
1.416102321289740473e+02
4.466867188523828247e+01
3.553148196664088232e+02
2.508022694042504952e+02
2.015994092520710979e+01
3.054944635098150485e+01
4.980278061398901457e+01
0.000000000000000000e+00
2.152374476483012700e+02
1.270897235175136615e+02
2.014318024132768983e+02
3.491779971425665963e+02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.793536073924776275e+01
0.000000000000000000e+00
6.650655788501890697e+01
1.483952136139804168e+02
0.000000000000000000e+00
2.570807071236769659e+01
4.915388571917503668e+01
0.000000000000000000e+00
1.906653655445947493e+02
1.299236517755599323e+02
0.000000000000000000e+00
1.197635841771219418e+02
0.000000000000000000e+00
1.448340491005963884e+02
0.000000000000000000e+00
2.631252816837975956e+02
3.702635460966435517e+02
1.259917507297886097e+00
9.945297927710350905e+01
1.746341811387242728e+02
0.000000000000000000e+00
2.511095035044517587e+01
6.774440602369878661e+01
7.722184501001406431e+01
4.232466455834978802e+01
3.842386371388720789e+01
3.438841809502417846e+02
2.390481051983651639e+01
0.000000000000000000e+00
4.218032627254672207e+01
2.964773847236491733e+00
1.263903180201325256e+02
7.037040791840576048e+01
4.852625281079696151e+00
2.091175536262302899e+02
5.787501536702055915e+01
5.584795839520712946e+01
7.438539349087139385e+01
0.000000000000000000e+00
1.661945980045715316e+02
2.638727351097380165e+02
9.845994295025938925e+01
2.332942139037987204e+02
6.371351779728988163e+01
1.533059236618760508e+02
1.064192035546623600e+02
1.101110496942058177e+02
0.000000000000000000e+00
1.733354631258208656e+02
1.517617109138962235e+02
6.239509191188317061e+01
1.302233423371723120e+02
7.256418396978135377e+01
6.007693344389005574e+01
1.945319377596063646e+02
5.715706751148789522e+01
2.492541034634930952e+02
1.941334881850839578e+00
1.334581797085646713e+02
1.608505598344268037e+02
6.368641650406566868e+01
1.136393425528244165e+02
1.579013874740851122e+02
4.497416882219686585e+01
6.790303416132823600e+01
0.000000000000000000e+00
5.109870227064877213e+01
1.082953044754837464e+02
2.306451051882181247e+01
0.000000000000000000e+00
1.580123207122880729e+02
2.378536803909439001e+01
2.564625939357644597e+02
1.215520287075444372e+02
1.521796614676437116e+02
2.245136960395259962e+01
1.260359496477411625e+02
0.000000000000000000e+00
0.000000000000000000e+00
3.861675270457659508e+02
1.952378248565230479e+02
7.079787312937863675e+00
8.958194224689708562e+01
1.878236212852153528e+02
3.043693897545961704e+02
3.540926759266583446e+01
0.000000000000000000e+00
1.642063632906272801e+02
0.000000000000000000e+00
2.534756997044035245e+02
7.155467270692125226e+01
3.437183686572191732e+02
1.519050484806886061e+02
3.311433673011669754e+01
1.228247010478207955e+02
0.000000000000000000e+00
5.643260494266537108e+01
1.555150280240720519e+02
2.745242527572584379e+01
1.762125632770369634e+02
1.488543112843427991e+02
0.000000000000000000e+00
5.156905376174483990e+01
0.000000000000000000e+00
1.028869986370495724e+02
1.049095290128699247e+02
0.000000000000000000e+00
0.000000000000000000e+00
2.582149555801055385e+02
2.683819412268720725e+02
0.000000000000000000e+00
1.430383361370042294e+01
1.269557135414111855e+02
0.000000000000000000e+00
0.000000000000000000e+00
2.747743355460032078e+01
4.558425336149051077e+01
1.555194170354679102e+02
0.000000000000000000e+00
0.000000000000000000e+00
5.435474690625859751e+01
0.000000000000000000e+00
2.349805828012673885e+02
7.257148375754522363e+01
5.906616245328112313e+01
3.911329486076554076e+02
4.124055703766678107e+02
2.128643333883916711e+01
3.079616568882305927e+01
2.783146957586782833e+02
1.930387505131990267e+01
9.267334944187095402e+01
3.091868181091245447e+02
1.005886695546766418e+02
2.819910755446217081e+02
8.573354735612375066e+01
8.620252017706127390e+01
4.203837409565255001e+01
0.000000000000000000e+00
0.000000000000000000e+00
1.402076813251908902e+02
2.203820755103536726e+02
8.893278449455470991e+01
1.580818034863297612e+02
4.054279203129885190e+01
1.250799574399868561e+02
3.482978227702293594e+01
1.949726227830678909e+02
3.151824797135818699e+02
2.088253910328330107e+02
7.538385508555256820e+01
6.457520787036622778e+01
1.590623999343231674e+02
3.401652209470990442e+02
2.034319835862164041e+02
0.000000000000000000e+00
1.447827982855581013e+02
0.000000000000000000e+00
0.000000000000000000e+00
1.208792239002490732e+02
7.542097567376750078e+01
1.202720573255100334e+02
1.913990999666827406e+02
1.525527389998975991e+02
5.858303378850347798e+01
5.084031815241760910e+01
3.088359412892705080e+01
1.389320009016082338e+02
8.787968948587632667e+01
1.010580668975976693e+02
9.587190630027831162e+01
0.000000000000000000e+00
2.360731016758053329e+02
1.471046112760452615e+02
2.843201718284780100e+02
8.842759771493575727e+01
1.656309702983280374e+01
2.767585954172127458e+02
1.739091344072969889e+02
2.723662888888901534e+02
4.830639345660274131e+01
1.240129471066739910e+02
6.227296660708793752e+01
1.411304498428304299e+00
0.000000000000000000e+00
5.209659485743642193e+01
8.892242727367631971e+01
1.412891987520978603e+02
8.676651583514396293e+01
1.818398875091414197e+02
8.837640314453565793e+01
1.213468548527643236e+02
1.743244892002436188e+02
1.333631693306431316e+02
9.473788918350089716e+01
2.342313890547110233e+01
8.249328679070850967e+01
1.784651798119845694e+02
2.599252615830978357e+02
7.111409106601804808e+01
1.118986526769653693e+02
2.924884207525511215e+02
6.754849596478605633e+01
1.818708012443383382e+02
1.618042069139586090e+02
2.720851366556910875e+02
0.000000000000000000e+00
0.000000000000000000e+00
1.464791522030784847e+02
1.488910451635230743e+02
1.283495293711900231e+01
1.380397375169563361e+02
0.000000000000000000e+00
2.865847354327910352e+02
7.503063659708529087e+01
1.629816087644173095e+01
5.082555618777798401e+01
1.616242384229321161e+01
0.000000000000000000e+00
0.000000000000000000e+00
6.670208905004555788e+01
1.925699896950812331e+02
1.090783874857652762e+02
1.756775548229850514e+01
1.820375842837881635e+02
5.720135113112276315e+01
9.084341054841621599e+01
3.209965232324053090e+02
2.829656479961871440e+01
9.611155061589214199e+01
4.791426233390565130e+02
5.916334794323344681e+01
8.806490850586824237e+00
0.000000000000000000e+00
1.599261364353825741e+02
3.783711343578647757e+01
1.587178607138808673e+02
0.000000000000000000e+00
1.173108696209664288e+02
0.000000000000000000e+00
2.428017547242656349e+02
5.622955765088639879e+01
2.144146961472307282e+02
0.000000000000000000e+00
9.355396873346383302e+01
1.045446560820999480e+02
4.617211621479145833e+01
1.560325050567846006e+02
5.792637058395656169e+01
1.094148750930463336e+02
2.373061263888480994e+02
2.161691003718688364e+02
1.195906412416240130e+02
0.000000000000000000e+00
7.597322432595002795e+01
2.515085259503880266e+01
7.600729946939242154e+01
4.866898708313189559e+01
0.000000000000000000e+00
9.580279230820252678e+01
2.441343101903873958e+02
7.739188366716057033e+01
6.102482501451812880e+01
5.622272609963886225e+01
7.986847238703023777e+01
7.913089395390676373e+01
5.956198891388119421e+01
8.313307323608239585e+01
0.000000000000000000e+00
1.638664386373366000e+01
4.986010806464838652e+01
4.785700609499917135e+01
7.476752658771405891e+01
5.533936468829918454e+01
0.000000000000000000e+00
1.321113116634441376e+01
9.244426366597338074e+01
4.166903419951383825e+01
0.000000000000000000e+00
3.874009778655832292e+01
1.540140912569527529e+02
1.017753989259014702e+02
0.000000000000000000e+00
6.186269479933567084e+01
2.300112833050481242e+01
0.000000000000000000e+00
8.000047860993984017e+00
5.742449474895807526e+01
1.899211067533717028e+02
2.153819694788580819e+01
8.781272854545113660e+01
1.240276886286719957e+02
1.036129624711966457e+01
1.592208621980611660e+01
1.351962842638823759e+02
1.402766139199098347e+02
1.704664224916588182e+02
2.715118782629460839e+02
1.953146806161047380e+02
1.548810110409397112e+02
4.443946925533279568e+01
2.023896933563239884e+02
0.000000000000000000e+00
1.312506561976661885e+02
0.000000000000000000e+00
1.160005002107109533e+02
0.000000000000000000e+00
3.263476250354997319e+02
5.003492480103712836e+01
0.000000000000000000e+00
7.274818601490005676e+01
1.016546823142203948e+02
6.277221861299018713e+00
4.375950722017779526e+02
0.000000000000000000e+00
4.838953865772344898e+01
9.110629657829267103e+01
5.237830826002875995e+01
0.000000000000000000e+00
8.871935089130077756e+01
1.015374002541163350e+02
1.671537200467701609e+02
0.000000000000000000e+00
2.190745739129218919e+02
3.501693097232743668e+01
7.071423757138435917e+01
1.721910172204361515e+02
1.628164155906843860e+02
7.799006283498618686e+00
7.832150180857244948e+01
3.943023417043622203e+01
0.000000000000000000e+00
3.502357253370028189e+01
4.043830715673954757e+01
1.825310319780472810e+02
5.077590143988857108e+01
9.710562527345587114e+00
8.008397513886401953e+01
1.624464623653571209e+02
1.161573475880259423e+02
3.078927280211648565e+01
1.195018636878099301e+02
5.221316535858505858e+01
2.098851788312610012e+01
3.187492336077940536e+01
6.132632719775451591e+01
9.951785515952516903e+01
2.286311061534761535e+01
2.012269971441757122e+00
0.000000000000000000e+00
3.260982297949421138e+01
1.661248709942074697e+02
2.223184618510148880e+01
4.980649251099829655e+01
6.810191529163910218e+01
2.880664121688196389e+01
1.241354619299061000e+02
1.278638998251958014e+01
1.533467570099458399e+01
3.219410088772008294e+02
1.871991673514257855e+02
1.291048848355368932e+02
6.237851734739990661e+01
3.080188778984627334e+02
1.932174343844863245e+02
2.576541030360637663e+01
7.864905060731055642e+01
5.899014054522032779e+01
1.166168683368730008e+01
1.324751466239853812e+02
1.986472153668254066e+02
5.297717712592260852e+01
0.000000000000000000e+00
9.143035126178980931e+01
1.103638189390731696e+02
2.396252369786072034e+00
1.028294693750040949e+02
1.072039049528274859e+02
4.217717732789282792e+01
6.200699330175273616e+01
2.740814329219742831e+02
3.437970778782828774e+01
2.292148560553391405e+02
0.000000000000000000e+00
4.163139794182890085e+01
1.070985240341679088e+02
1.018481971459674895e+02
1.422467225568232152e+02
2.639330956908129338e+02
2.907822222219982677e+01
8.877818531676846092e+00
7.604572121940142893e+01
6.089841923243952948e+01
1.217485985497827130e+02
9.167826105587649010e+01
8.015091399079459222e+00
2.069017450759429266e+02
0.000000000000000000e+00
6.347174533441440047e+01
1.405407246793768081e+02
2.071505041983861588e+02
3.244439418661787045e+01
3.003950383228496079e+01
1.940156033021529254e+02
2.886406667450676196e+02
0.000000000000000000e+00
1.147331743251799878e+02
2.525679984141881462e+01
2.028258534234199146e+02
3.562208948370476946e+01
5.952350864919179685e+01
4.197615342524239423e+01
0.000000000000000000e+00
9.167163858653411523e+01
2.580675002618783509e+01
0.000000000000000000e+00
4.678828380240340721e+02
0.000000000000000000e+00
4.941760875298459155e+01
1.818483659347713228e+02
8.676950783598741168e+01
2.933782684815560060e+02
1.605913780034072715e+02
7.433600249258907411e+01
2.307485805622330020e+02
5.568728063888865876e+01
1.098105800060869512e+02
2.317468932345541361e+02
0.000000000000000000e+00
0.000000000000000000e+00
2.405330620843378995e+02
2.047414037647699843e+02
1.532872692415433846e+02
7.781291408400267073e+01
1.534260126168118745e+02
8.919347540399732210e+00
3.505371742873139738e+02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.422010038474105897e+01
6.577568704656006560e+01
2.248651171771033432e+02
2.357288761553843699e+02
2.006284172625589690e+01
9.129742794927969385e+01
0.000000000000000000e+00
2.200666245578896607e+01
0.000000000000000000e+00
8.595501700681036539e+01
4.635509770341649727e+01
0.000000000000000000e+00
2.172631588998479515e+02
0.000000000000000000e+00
1.443276411254077516e+02
1.388470185984963905e+02
7.487855974011312643e-01
5.048166359000556724e+01
2.980604913274088403e+02
1.502203836661645369e+02
1.375779775959551614e+02
7.698203188162374033e+01
1.587705872673631973e+02
1.008126831316897096e+02
1.186745684713571052e+02
1.280430766367715307e+02
3.857426955718352701e+02
1.071390082376838961e+02
1.490794821073448020e+02
0.000000000000000000e+00
2.003360979724145068e+02
1.191057179376323631e+02
3.609677863148929244e+00
1.534827689413811243e+02
1.453045866565289259e+02
1.186615828679803144e+02
6.786320601840027500e+00
6.845362221781036283e+01
3.250237542636897388e+02
3.154398352127154226e+01
1.088304974511103183e+02
2.951530600784066678e+02
3.780231098115068278e+01
3.949148326892489536e+01
0.000000000000000000e+00
2.736018256184600261e+01
0.000000000000000000e+00
1.294627104775386215e+02
2.903633590535544045e+02
5.171421702903027295e+01
1.012682710187213786e+02
9.566049809162139184e+01
1.133409074570438264e+02
1.284693338257036430e+02
2.143397945414788808e+02
1.006562686251189831e+02
4.875962566075165938e+01
7.585486226488615102e+01
0.000000000000000000e+00
5.122331697828035857e+01
4.971738992535001245e+01
2.722565388548028054e+01
1.325376838378753064e+02
2.327751671520849186e+01
5.152381145744893587e+01
2.723652138846002799e+02
0.000000000000000000e+00
8.643219548931217844e+01
6.256943602687847061e+01
3.699145583529201531e+00
3.578194681680314915e+01
4.556687344310454790e+01
0.000000000000000000e+00
1.060811831749779230e+02
4.799735800628393889e+01
1.941494947335179120e+02
2.374937795133761398e+01
0.000000000000000000e+00
8.518170077002480411e+01
6.266255482845264169e+01
4.939314390300096136e+01
1.606749497370945505e+02
