Cost (£m)
6.271968149466011710e+03
1.048167419633465579e+04
1.790000062772525098e+02
0.000000000000000000e+00
4.950877306869905397e+02
4.967977566270906209e+02
5.418826182563829207e+04
1.481763845349113399e+04
4.785122564332817274e+04
-4.256747277127180496e+03
0.000000000000000000e+00
3.315450159251864989e+03
1.061825293686990517e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.672498914169117779e+04
0.000000000000000000e+00
4.428695020129481418e+04
7.221855465120272129e+03
-3.490670920069328986e+03
3.497031001729650143e+03
1.528761174158005997e+04
3.772876250660717778e+04
7.733948682630758412e+03
-2.610005427608740774e+03
0.000000000000000000e+00
0.000000000000000000e+00
5.221524462834408769e+04
0.000000000000000000e+00
0.000000000000000000e+00
2.501087237717481548e+04
1.829224413476436894e+03
5.180654801376123942e+03
0.000000000000000000e+00
9.135006334558072922e+03
-4.446227511379585849e+03
3.376487470153433969e+04
1.966846336146814792e+03
3.225717379895981867e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.344347484814951895e+04
0.000000000000000000e+00
4.540830436984434527e+03
3.718951786493412783e+03
1.150505477034541582e+04
8.928925538186006179e+02
5.104929741040741646e+02
1.989102656677446703e+03
1.010904676442646632e+01
3.364033772284526094e+03
3.729829397926819183e+03
9.120452963446979993e+03
6.357075327661033043e+03
0.000000000000000000e+00
1.339313663278447893e+04
3.583031909294198613e+03
1.662088780983558900e+04
2.958503384469023513e+04
0.000000000000000000e+00
1.426604865993673002e+03
0.000000000000000000e+00
1.511566347237593800e+04
1.095603775843580507e+02
8.526892686313212835e+03
3.761326758785226411e+04
9.531441194707473187e+03
0.000000000000000000e+00
8.659548677592958484e+03
0.000000000000000000e+00
-5.491882250707942148e+03
5.879108625497185130e+03
7.647153672966416025e+02
0.000000000000000000e+00
1.568139689923090918e+04
0.000000000000000000e+00
0.000000000000000000e+00
1.362772978851454172e+04
0.000000000000000000e+00
1.149057195667407905e+04
3.927029109356291010e+05
0.000000000000000000e+00
0.000000000000000000e+00
-6.472072049017530844e+03
0.000000000000000000e+00
1.152417906279730687e+03
-2.900117285764919870e+04
0.000000000000000000e+00
4.551556911458399845e+05
4.340146944069398160e+03
0.000000000000000000e+00
1.148860381129216512e+04
2.301476755296088959e+04
3.491694114763679681e+05
2.693523756368992053e+03
0.000000000000000000e+00
1.323925637922889791e+03
5.545899703564001356e+03
6.453963667478677053e+03
0.000000000000000000e+00
5.680913325493635966e+03
7.351168009548135160e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.496968339597228805e+03
4.892344304855968949e+04
1.495410889505742261e+03
1.263039245532566929e+04
2.077836025920054453e+03
3.892406735801131435e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.147014173398388266e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.517603778237195511e+05
5.910764002324374160e+05
1.627254398480336931e+04
0.000000000000000000e+00
6.024230516138081293e+04
6.530050629722128406e+02
2.620717586204177678e+03
9.525398202103195217e+03
3.723584329827408055e+03
2.009352318553052100e+03
1.808966424961716257e+03
5.169149288417228490e+03
5.449238262436446348e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.159497661323712805e+02
0.000000000000000000e+00
1.902741800138453254e+04
1.841619245950635232e+05
0.000000000000000000e+00
8.904560583541741653e+04
1.245485403409391984e+04
0.000000000000000000e+00
0.000000000000000000e+00
5.318034463245429797e+05
2.518119238888055406e+03
5.879260508804871642e+04
1.141970636529584590e+04
0.000000000000000000e+00
1.268595610554514496e+04
4.644716627038212209e+03
9.782687167554735424e+03
8.422955788040317202e+03
9.415215282501076217e+03
7.452314432816880071e+03
1.856044432572858932e+04
2.045440827198692205e+04
1.587490967032408298e+04
1.176134352473269246e+05
0.000000000000000000e+00
3.090088474537067214e+03
0.000000000000000000e+00
3.468423150122845868e+02
2.431261354910631053e+04
2.985622190909473647e+04
6.068315585257628845e+04
6.358878961040038848e+04
2.338308904169226298e+04
1.135999066027187837e+03
3.009153922921070148e+02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
8.619941460121581258e+03
0.000000000000000000e+00
5.161808456189501157e+03
7.619664348419230373e+04
2.912680156305079890e+03
0.000000000000000000e+00
6.403479743072068231e+03
1.000170075452413039e+04
1.123627561629535194e+04
0.000000000000000000e+00
3.426357624619240232e+04
5.840936557921046187e+04
0.000000000000000000e+00
4.255841094176214938e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.362235971603364305e+03
-6.314038500000053318e+04
5.039238094055660622e+04
1.406868893664882535e+03
1.576010231074411649e+03
1.903048970017650618e+03
0.000000000000000000e+00
5.390176545973720749e+03
1.583841262038219213e+02
0.000000000000000000e+00
4.270931888191246981e+04
9.851325295643903246e+02
4.338071768883326877e+04
2.935984523382456246e+04
6.526455306977476721e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.820544488778694358e+05
2.626210858919055681e+03
1.063987717743864778e+04
9.267384696976123450e+03
8.861238567245709419e+03
0.000000000000000000e+00
1.799097126560527977e+04
6.306993083134260814e+03
0.000000000000000000e+00
9.792976260182675105e+03
8.999548686950589399e+03
0.000000000000000000e+00
1.042479327424367148e+04
0.000000000000000000e+00
2.432496292348755560e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
8.547404421856410409e+03
5.232059877806800614e+03
5.230557599921703513e+04
1.670830552179025472e+04
1.399999288337536927e+04
1.428638651235693396e+04
1.575208022355878347e+04
0.000000000000000000e+00
1.483364503050050371e+04
0.000000000000000000e+00
0.000000000000000000e+00
2.743286291891916699e+04
1.941196685834227083e+03
0.000000000000000000e+00
0.000000000000000000e+00
6.602070101473267641e+03
4.015234492236056394e+04
0.000000000000000000e+00
0.000000000000000000e+00
2.197021506899038286e+04
8.223170342362906013e+03
3.209986698866215374e+04
-4.273544325927293357e+03
0.000000000000000000e+00
5.048635448968104356e+03
2.315608263816684939e+03
8.126890842145396164e+04
2.053074474505882972e+04
8.921140182082373940e+03
2.716190477182143240e+03
1.942094223312510803e+04
7.989569429911437510e+03
4.146099973309064808e+03
-3.430994647288090619e+03
2.281507418727522600e+04
1.322989871014736855e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.825318339244171511e+04
0.000000000000000000e+00
2.962504846224850917e+04
-7.714338618769040750e+02
3.776789846923892924e+02
4.416824891403003676e+03
7.256782382228805545e+03
0.000000000000000000e+00
0.000000000000000000e+00
-6.149085520022629225e+01
8.574498201858667016e+03
8.156705376724396956e+03
5.316750615402257907e+00
1.013686309497464208e+03
8.463660644141775556e+05
1.328009378854789793e+04
0.000000000000000000e+00
0.000000000000000000e+00
2.198039690002561474e+04
3.950479991415105360e+03
3.397962889643578364e+03
7.285942000634141732e+04
4.204292905478754619e+03
2.170405201303643844e+04
9.488923519558991757e+03
0.000000000000000000e+00
0.000000000000000000e+00
2.167616448828643570e+03
0.000000000000000000e+00
1.023691138031095579e+04
1.875404055984705701e+04
8.131992725425340177e+04
1.040887483928484471e+04
2.954070958536645048e+04
2.309305335019339964e+03
1.091795195652633702e+05
3.948292885800619842e+03
7.127158906258287607e+04
-6.732551290096492949e+02
1.284402045431616170e+04
6.205041646820361166e+03
0.000000000000000000e+00
4.335034178749064449e+04
0.000000000000000000e+00
0.000000000000000000e+00
5.448358084855064953e+04
0.000000000000000000e+00
0.000000000000000000e+00
8.729535346474032849e+03
8.342447747381031513e+04
9.901468543199192936e+03
2.370857818781199967e+04
0.000000000000000000e+00
2.025016691192247890e+04
0.000000000000000000e+00
3.216659395632770156e+03
3.641060294830363091e+03
2.106609454032651411e+04
0.000000000000000000e+00
0.000000000000000000e+00
2.332801534681433623e+04
0.000000000000000000e+00
1.361636059667468180e+04
1.048146234492328767e+04
6.622322153771646299e+03
0.000000000000000000e+00
2.544692137571590865e+04
6.170231025029150260e+03
1.606986542205124570e+05
0.000000000000000000e+00
6.102722521793704800e+03
8.510675003965741780e+04
1.429397998700241078e+04
3.017038846084893521e+03
5.842596126566441853e+03
1.453621053187814505e+04
0.000000000000000000e+00
7.749233864142108359e+04
5.853960875240908354e+04
2.788045060291323352e+03
3.491693065889726859e+05
0.000000000000000000e+00
3.900891610896386555e+04
3.448012095456550014e+03
1.816156276939209647e+03
4.191855996616876610e+02
2.026817695941100283e+03
2.831799824030919990e+04
8.761811661151726730e+04
1.438186207229112915e+04
1.852824017314708544e+04
1.349854194405858470e+04
1.084858202214288940e+04
-4.725410228861339590e+01
3.894162142681218484e+02
1.282249322966519867e+04
6.764657640578167957e+03
4.412077111447088100e+03
1.636595198721985616e+04
0.000000000000000000e+00
4.332522056621246520e+03
0.000000000000000000e+00
-5.958899316180974211e+02
1.473904884063667123e+04
3.877856173625242081e+05
2.766119719655725362e+02
2.605220149960669733e+04
2.527713922413453474e+03
4.326388373825186136e+03
0.000000000000000000e+00
0.000000000000000000e+00
-1.711678725624986441e+02
3.914573265812708269e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.877804345315589103e+02
3.556279895724030212e+03
6.069168973262303552e+03
3.179700571051472252e+03
3.126881375103598202e+03
2.756223976085667891e+04
0.000000000000000000e+00
9.939996048040558890e+03
6.929288133079588988e+03
0.000000000000000000e+00
6.257058335278600134e+04
8.046536468385762646e+02
3.791272815327074932e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.471168035448863156e+04
7.934391703377026715e+03
0.000000000000000000e+00
0.000000000000000000e+00
2.468509280136464099e+02
2.110221391283455159e+04
1.484434665230495739e+03
0.000000000000000000e+00
1.045883151064547565e+04
2.103423992358895703e+03
7.138803593169478518e+03
2.832230685541374442e+03
4.622861312916717725e+04
2.097299704886784457e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.867274490541604973e+04
0.000000000000000000e+00
2.167889785634745749e+03
0.000000000000000000e+00
1.980004965387979973e+04
3.766574299113888628e+03
1.351959106368020912e+03
0.000000000000000000e+00
1.478893058945393750e+04
0.000000000000000000e+00
1.130626547951483080e+05
6.617260004990080233e+03
2.208579007998017005e+03
0.000000000000000000e+00
2.799459583724751155e+03
7.109750977247006085e+04
0.000000000000000000e+00
1.876104930214457272e+05
5.950959572101471713e+05
8.383190991635940009e+03
3.682622265484481431e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.800738600114631845e+04
0.000000000000000000e+00
0.000000000000000000e+00
1.797746247286584912e+04
2.233534002714603848e+05
3.141950316303097679e+03
0.000000000000000000e+00
2.018867921530940293e+03
4.842960479576928265e+03
0.000000000000000000e+00
3.990960433636303605e+03
1.715638037049300465e+03
4.199555758112392141e+03
5.782033156416664497e+03
8.061706323346821591e+03
2.111841107769860173e+03
1.877879123449177496e+04
8.148788186540865354e+03
3.401701773476889912e+01
4.800546379206778511e+04
7.076051439959261916e+04
3.086516643919232479e+02
0.000000000000000000e+00
4.461949359041678917e+02
0.000000000000000000e+00
9.007696458654625530e+03
0.000000000000000000e+00
1.257659874355761895e+04
3.228637423754624933e+02
-2.678466552912174666e+04
1.044977751764271034e+03
1.092506006646874994e+04
2.291707459648209042e+05
1.233185300195690434e+04
7.275389248174977183e+03
0.000000000000000000e+00
0.000000000000000000e+00
2.463959040589176220e+04
1.581856770195224442e+02
0.000000000000000000e+00
9.411690880025040315e+03
1.275441174241410863e+03
9.520146901042147874e+03
1.086769047178225719e+03
2.343251415502745658e+04
2.131192278534421348e+04
0.000000000000000000e+00
2.149032402248424842e+04
8.493130323723593392e+03
0.000000000000000000e+00
4.197762538236229011e+04
1.040404344856985745e+03
0.000000000000000000e+00
2.739603248667794105e+04
3.523132619639344193e+04
2.379797040523221767e+02
1.678334760398879371e+04
9.817839181551837828e+04
6.200116221092567685e+03
1.376580402499508091e+04
0.000000000000000000e+00
2.921378390564602159e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.301682525008063021e+04
0.000000000000000000e+00
0.000000000000000000e+00
1.456588408945942647e+05
0.000000000000000000e+00
0.000000000000000000e+00
1.014637844526369008e+05
2.017893143505760989e+01
1.244423045979178642e+04
0.000000000000000000e+00
1.471368480078110679e+03
0.000000000000000000e+00
-6.950543412468447968e+03
-5.443050069670139237e+02
0.000000000000000000e+00
7.643590748204166630e+03
3.896654454740550591e+03
3.895694051656021475e+04
4.579100297063084213e+02
3.147650092174107613e+03
7.228704499472777570e+03
0.000000000000000000e+00
5.450877526500845534e+02
4.069881739056595961e+03
0.000000000000000000e+00
0.000000000000000000e+00
2.507770756732902555e+03
8.286343360776558256e+03
0.000000000000000000e+00
0.000000000000000000e+00
7.827537031758056401e+02
3.560410697920334314e+03
0.000000000000000000e+00
1.761886662926108784e+03
1.246904817348239740e+05
4.691788743679564504e+03
1.095275324398328303e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.745686268699926441e+05
4.708973916351147636e+03
1.844774836644753577e+03
1.281749918664370343e+05
1.343130960601486368e+04
8.205923667696601478e+04
1.008833656659081498e+04
0.000000000000000000e+00
0.000000000000000000e+00
2.505704358588307059e+03
-2.041314074525346768e+03
1.055108803368705594e+03
3.382234575394351123e+04
0.000000000000000000e+00
9.448371984048239028e+03
2.172346106854532536e+03
-2.047054469474839061e+04
7.937454986617096438e+03
6.348101679136826715e+04
-2.040995920491818833e+04
5.721924468401009653e+04
3.356717672406027850e+04
7.793957880475711136e+03
1.210501891829636952e+04
1.182122912955795327e+05
0.000000000000000000e+00
8.183785940275508437e+03
2.669951103507417793e+04
5.473728990574982163e+03
1.048386331483634649e+03
2.087196288585585426e+05
3.946182014526395051e+03
7.851977879977466728e+03
3.549813547781085799e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.615715377427975454e+03
3.084925703314731436e+04
4.070380879319672385e+04
7.996736865953504321e+02
8.413781170143543932e+03
-1.001408409595020089e+03
6.141315374786857137e+04
1.241092307464289433e+03
9.924407323708431795e+04
4.829056865021015255e+03
0.000000000000000000e+00
0.000000000000000000e+00
3.135289200777610677e+04
2.027151442697472230e+05
0.000000000000000000e+00
3.122327813924598013e+04
7.092202256244588170e+03
5.185671176142545846e+02
0.000000000000000000e+00
2.021883604012751675e+03
2.270254485035457765e+04
1.652244446677191718e+03
1.152050781519305201e+04
0.000000000000000000e+00
1.891485515219919034e+04
7.181166906708755960e+03
3.283928834694658144e+04
1.773223539995552710e+04
6.860306081172096310e+04
8.877452136733454608e+03
0.000000000000000000e+00
1.104585709034697356e+04
0.000000000000000000e+00
1.311493332780206583e+04
2.342371666933904271e+04
0.000000000000000000e+00
0.000000000000000000e+00
2.156753369655750794e+04
0.000000000000000000e+00
2.783261761419893446e+04
6.973337974507641093e+02
0.000000000000000000e+00
6.715246585331861570e+04
1.389821999058081128e+05
5.895519881194056325e+03
3.389014093269032310e+04
1.014043631598631691e+04
1.058248903193652950e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
8.604029917313300757e+02
0.000000000000000000e+00
0.000000000000000000e+00
2.581517642344173964e+03
1.353268395954396983e+05
2.670103395799343707e+04
1.222554374158782821e+03
2.845795291018118733e+05
2.285874062522573513e+04
8.220420336961824432e+03
3.380423328967676498e+05
2.151008824491823077e+02
1.361709115738777036e+05
1.817885061067102943e+05
0.000000000000000000e+00
9.038242130887085295e+03
0.000000000000000000e+00
3.481133584034088017e+03
1.862192790809886719e+04
3.054873457324720948e+04
6.862944458659139855e+03
5.635345328786813479e+04
2.783506206521057720e+03
2.441143848791652636e+04
0.000000000000000000e+00
0.000000000000000000e+00
8.731271148154752154e+03
0.000000000000000000e+00
0.000000000000000000e+00
3.424814369416971203e+03
7.907031508395040873e+04
1.932990470962972904e+04
1.195640924847110682e+03
3.359736183701914706e+04
0.000000000000000000e+00
0.000000000000000000e+00
1.669425717752018272e+03
2.194249257790108095e+04
3.574082662267950127e+03
7.935821330288190438e+03
1.690446070724366291e+04
5.240316933706235432e+03
7.341034279289095139e+04
0.000000000000000000e+00
1.511438171784446786e+04
8.847642999830613917e+02
4.967729360567736876e+03
3.192863350068677391e+03
8.106098317834009322e+03
2.266526321794706291e+02
3.455923457361220130e+02
1.068804848792298117e+03
7.842414320898621554e+03
0.000000000000000000e+00
-2.298242802411748187e+02
0.000000000000000000e+00
6.961240726081352477e+03
9.360377951378226498e+03
8.272236453329461483e+02
8.356673187320340367e+04
0.000000000000000000e+00
4.233418472368456605e+03
0.000000000000000000e+00
9.108169600514238482e+03
2.647045503385087795e+04
0.000000000000000000e+00
7.171342926661928686e+03
1.307024073965739080e+04
8.025052811283458141e+03
8.814383597429992733e+03
0.000000000000000000e+00
0.000000000000000000e+00
1.124114658843001416e+04
8.147163798647708063e+03
0.000000000000000000e+00
0.000000000000000000e+00
3.951238512385516515e+02
0.000000000000000000e+00
-1.262817320768186619e+04
0.000000000000000000e+00
6.413306858525110874e+04
3.559025244119371200e+04
2.490986345648486895e+04
1.263279941020053229e+03
1.528973252217387380e+04
1.269400051399309632e+04
0.000000000000000000e+00
-1.222654379964880000e+01
4.063648960329971942e+02
0.000000000000000000e+00
0.000000000000000000e+00
3.911590942585525227e+03
1.391705286663853485e+03
3.923700555371072824e+03
8.200828433330598273e+03
9.652707895815221491e+03
4.121571848490861012e+05
2.582047532932399918e+03
3.289046658160831430e+04
6.649255468023910908e+03
0.000000000000000000e+00
4.186815473943124744e+03
1.333141857045635697e+04
0.000000000000000000e+00
2.499526888972275774e+05
8.205391432305588751e+03
0.000000000000000000e+00
1.302308017064256819e+04
6.250427799793833401e+03
9.981878933287085965e+04
0.000000000000000000e+00
8.079154958056655005e+02
0.000000000000000000e+00
1.493058407844279645e+04
3.972550245112412881e+02
5.365618546290730592e+03
0.000000000000000000e+00
2.409984802898504131e+04
6.155112090427489420e+03
0.000000000000000000e+00
7.019950961044124597e+03
9.253120495295239380e+04
0.000000000000000000e+00
1.217838346765887763e+04
8.052597342652514635e+04
4.678842057952524920e+04
0.000000000000000000e+00
5.693003317684861031e+03
0.000000000000000000e+00
1.964302920539996558e+04
3.611731504297048104e+03
9.903582294585541604e+03
1.517031529632850652e+04
0.000000000000000000e+00
0.000000000000000000e+00
5.084464586688983218e+03
9.022148298951879042e+03
0.000000000000000000e+00
8.632882182176599883e+01
0.000000000000000000e+00
4.249155100569108981e+03
1.190808582849032791e+04
2.919217011132896005e+04
4.449079907999973511e+04
2.276635259769383993e+04
0.000000000000000000e+00
1.973584036473969172e+05
0.000000000000000000e+00
2.580839911861768996e+03
0.000000000000000000e+00
2.006390488803964445e+03
3.060963364786677175e+03
1.397521713117662148e+04
1.979599941234443031e+04
0.000000000000000000e+00
6.319843228695652215e+03
1.164340858206840348e+05
0.000000000000000000e+00
4.565419218908774610e+02
-4.742696322451214655e+04
6.373115798952717887e+04
9.423450256044712660e+03
1.173860050045247363e+03
1.332616513212384416e+04
0.000000000000000000e+00
3.499755798636988766e+04
1.643725067696107772e+03
1.574380454537931109e+04
0.000000000000000000e+00
8.923916971919981734e+03
0.000000000000000000e+00
4.399145530671250890e+04
4.770416734980003639e+03
1.026509609059789454e+03
0.000000000000000000e+00
1.667779080428617453e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.265111362667913909e+03
0.000000000000000000e+00
1.858318338331688938e+04
9.672974115603815881e+04
0.000000000000000000e+00
0.000000000000000000e+00
4.119656696106962045e+04
9.605285511604709609e+04
2.887774493955562139e+04
9.541445749720178355e+03
2.443680635336925116e+04
7.054524333595232747e+04
3.558330357792192081e+04
1.346167520174536912e+04
6.829994456930663546e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-3.046682590262976760e+02
-8.190956602847261820e+04
1.820392495697929462e+03
-2.377279525702741125e+02
3.936786969911189226e+04
-1.159426724332654430e+03
4.520554493734805146e+04
1.570683555669387715e+04
9.972641528537084014e+03
0.000000000000000000e+00
6.398338846543450018e+03
9.832662729516634499e+03
2.221918797821276821e+05
0.000000000000000000e+00
1.066925990456702493e+03
6.612129331777540210e+04
0.000000000000000000e+00
0.000000000000000000e+00
3.620731443424110694e+03
0.000000000000000000e+00
1.382015053983891733e+02
-4.248191101803780839e+03
1.347916762831433334e+04
1.439714149951989157e+03
0.000000000000000000e+00
0.000000000000000000e+00
1.128788390549805399e+03
2.155295292964429536e+05
0.000000000000000000e+00
0.000000000000000000e+00
5.659297555512131112e+03
0.000000000000000000e+00
0.000000000000000000e+00
1.076417722192872588e+03
1.732437716891867012e+03
2.156371622099282376e+03
0.000000000000000000e+00
1.020148477244555106e+05
1.635820860725555031e+04
0.000000000000000000e+00
2.238843768764974448e+04
6.991522776749753575e+03
-3.878866110227866670e+01
1.864246802985648101e+05
1.990141417810328903e+02
0.000000000000000000e+00
1.669768666775881866e+04
0.000000000000000000e+00
5.023309023638208600e+03
2.224263087594087483e+04
5.528136717970253085e+04
0.000000000000000000e+00
0.000000000000000000e+00
-6.595803217802861582e+03
6.175068065906707204e+01
0.000000000000000000e+00
5.171802096420966336e+03
2.215107723595895095e+03
9.495718732041883413e+03
2.508708031990195013e+04
1.476460369646090840e+03
1.990555232645375838e+02
9.950184496229682054e+02
9.971792168294764997e+04
7.744445516859726922e+03
1.962672076124967862e+04
2.421677002227729463e+04
1.133582822001682871e+04
5.945393040952169940e+03
0.000000000000000000e+00
9.772023581565394124e+03
1.404014265983667246e+04
0.000000000000000000e+00
0.000000000000000000e+00
2.790411442346445256e+03
0.000000000000000000e+00
0.000000000000000000e+00
1.816609082724959080e+04
5.615194848430326601e+03
1.452742435335355403e+05
3.311960427376748703e+04
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.311747304859221003e+03
1.552654287595783353e+04
7.750120544329620316e+03
5.474534840783686377e+03
0.000000000000000000e+00
3.467834482470468174e+03
7.456317887350008823e+04
2.566661246939339890e+03
2.500739005014570648e+04
5.045654415570624224e+03
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.533088413076389770e+03
2.639798597565331875e+04
1.889845776188463788e+04
0.000000000000000000e+00
3.561830769290695571e+03
1.403653432515053100e+04
